TARGET,SK_ID_CURR,EXT_SOURCE_2,EXT_SOURCE_3,DAYS_BIRTH,DAYS_EMPLOYED,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,NAME_CONTRACT_TYPE,CODE_GENDER,NAME_EDUCATION_TYPE,AMT_GOODS_PRICE,NAME_INCOME_TYPE,NAME_HOUSING_TYPE
0,100111,0.3664554643125331,0.5258919045993353,-18129,-1698,101835.0025819214,479231.93358918413,21816.855488964033,Cash loans,F,Secondary / secondary special,421919.9310438479,Pensioner,House / apartment
0,100226,0.30101615610378685,0.5133329707705815,-16778,-6531,162708.35824851404,479297.08100442094,33762.39621406701,Cash loans,M,Secondary / secondary special,477636.827148614,Pensioner,House / apartment
0,100688,0.5024974234792423,0.4122794909615353,-18797,-5884,125799.49692804107,572229.9862922417,26467.45806992161,Cash loans,F,Secondary / secondary special,459913.5312769153,Working,Municipal apartment
0,100103,0.3491697179164731,0.4324671653567024,-14884,-9820,219509.80661249394,765908.6779982875,41334.58297658785,Revolving loans,F,Secondary / secondary special,615074.7092358591,Working,House / apartment
0,100421,0.6741659917574898,0.5778724089203929,-12953,-8434,225136.329814572,929137.7445478251,90736.88116761476,Cash loans,F,Secondary / secondary special,852251.8481958326,Pensioner,House / apartment
0,100419,0.47728296127236564,0.5998358756313014,-14963,-9965,183315.36089512083,457864.60629436886,45601.98105404014,Cash loans,F,Higher education,380982.7416379066,State servant,House / apartment
0,100750,0.41135650094805104,0.47994108684536696,-22210,-5001,93110.70481375184,401823.39766238286,26573.261208109776,Cash loans,M,Secondary / secondary special,321719.55883919133,Working,House / apartment
0,100586,0.41293051434199696,0.5199766383408722,-14731,-2260,148960.46197724936,543946.8457416486,34154.63433125092,Cash loans,M,Secondary / secondary special,,Pensioner,House / apartment
0,100780,0.3002917388328519,0.5891013019897191,-21181,-5941,271548.5076552105,1092237.6505529843,,Cash loans,F,Higher education,1064307.5336923664,Pensioner,House / apartment
0,100672,,0.6473749505553346,-22040,-8344,115212.57385810425,513703.43074724684,27269.497077217526,Cash loans,F,Secondary / secondary special,444377.8378838337,Working,House / apartment
0,100119,0.5202847939640682,,-19619,-7806,112995.52644128259,495403.3810790716,47289.788779197625,Cash loans,F,Secondary / secondary special,471140.6022745418,Working,House / apartment
1,100053,0.34145833761745736,0.3436897134929693,-11037,-455,69131.97642988786,299576.9233831226,16144.606858332738,Cash loans,F,Incomplete higher,287897.13296752877,Commercial associate,House / apartment
0,100151,0.4529865761563525,0.6201284078335976,-13852,-2101,290729.6437111877,688495.5058117606,33115.278353613256,Cash loans,F,Higher education,559507.3178212504,Working,House / apartment
0,100403,0.31733926429126014,0.5917933045561684,-12047,-6723,214713.63640885285,617273.4781492063,45413.2276329343,Cash loans,F,Secondary / secondary special,557093.6055813031,Working,House / apartment
0,100945,0.30997360091343,0.7322821645070912,-23160,-6465,195922.18032225428,707023.4585234283,64723.145299605276,Cash loans,F,Secondary / secondary special,583470.2910971626,Working,House / apartment
0,100207,0.5465854503508955,0.5453030864551437,-15783,-8372,192246.59524323032,838669.8297224547,50496.04580996498,Cash loans,F,Higher education,729510.9539341938,Commercial associate,House / apartment
0,100658,0.6192965343428872,0.45041288000548163,-19320,-3337,144369.7383907824,679822.1688161959,37224.86342731855,Cash loans,F,Secondary / secondary special,605434.1048667041,Commercial associate,House / apartment
0,100843,0.3878166002548447,0.6567200700191425,-22419,-7984,160559.7818166163,652654.9185517394,49548.64456389402,Cash loans,F,Secondary / secondary special,585457.6305370905,Working,House / apartment
0,100762,0.5947792171853052,0.6849170567043891,-18493,-3447,145875.68090947607,664589.8834368199,28859.002906892303,Cash loans,F,Secondary / secondary special,,Working,House / apartment
1,100008,0.20609019214720672,0.4455514364318016,-13404,-1975,128754.4567586714,377481.6152922223,,Cash loans,F,Incomplete higher,349974.19294526574,Commercial associate,With parents
0,100807,0.34348466566858266,0.5180683633808367,-14012,-7865,156831.80975838235,609297.4333994831,46994.08361812366,Revolving loans,F,Secondary / secondary special,595789.2422017491,Commercial associate,House / apartment
1,100036,0.08328666565058786,0.24886896658720398,-9171,-309,128038.36093328155,272109.0890141187,19221.54162101345,Cash loans,M,Higher education,254792.89972138134,Working,House / apartment
0,100452,0.34694093369644097,0.4939584553987175,-24822,-5615,157608.17256843013,666502.4105808341,52914.70314849228,Cash loans,F,Secondary / secondary special,569164.189142783,State servant,House / apartment
0,100651,0.49603504446290214,0.435226565809893,-22274,-4869,290449.0280866484,863060.7823647922,40373.977348836976,Cash loans,M,Secondary / secondary special,753089.2607469357,Pensioner,House / apartment
0,100253,0.6791008644586902,0.4267307862732627,-16880,-5660,190362.34743543706,930239.63691979,48863.71966571242,Cash loans,F,Secondary / secondary special,808150.402505141,Working,House / apartment
0,100303,0.38640253893899174,,-21425,-4643,93595.06373683827,189313.8349441578,13970.814066955987,Cash loans,F,Incomplete higher,,Commercial associate,House / apartment
0,100746,0.5760431367352539,0.6210690315653608,-24088,-7147,108208.63292267629,262867.249244827,,Cash loans,M,Secondary / secondary special,244522.35497397537,Working,House / apartment
0,100571,0.35813453904993514,0.5653416471098006,-17695,-2240,107747.95398614516,293072.1980772807,17649.92796777344,Cash loans,F,Secondary / secondary special,244585.06366732664,Pensioner,House / apartment
0,100623,0.3547737032789246,0.470729520767775,-20919,-1645,256747.97207621127,1166729.7737411375,,Cash loans,M,Secondary / secondary special,1085060.7782919533,Pensioner,House / apartment
0,100732,0.6700454278276109,0.6773258619790335,-18519,-8573,178543.60385934083,576135.4354192578,44519.364711347145,Cash loans,F,Secondary / secondary special,515731.7701455516,Working,House / apartment
0,100891,0.439265851962396,0.6966162461539906,-22448,-8508,277328.9134210685,608301.6144868355,24647.129439092638,Cash loans,F,Higher education,531031.703329032,Working,House / apartment
0,100262,0.6772437821678222,0.7422845618476194,-13533,-7662,228151.99775772783,917850.621092454,54932.75823230915,Revolving loans,M,Secondary / secondary special,828167.6001236897,State servant,House / apartment
0,100610,0.3608247051028658,0.49653753917639903,-15193,-9292,296339.6988538496,840249.8767244933,56464.06411578745,Cash loans,F,Secondary / secondary special,832773.6935261354,Working,House / apartment
0,100297,0.43597535358765177,0.5574291051746958,-14852,-9226,175708.25003038446,622742.021618947,37238.23940856153,Cash loans,F,Secondary / secondary special,530363.3303405778,Working,House / apartment
0,100414,0.6552593283036083,0.5998962216180294,-15878,-8260,113012.16554010655,365787.0002278311,16456.55613100739,Cash loans,M,Higher education,303742.8420232012,Working,Municipal apartment
0,100150,,0.5907028383604771,-24545,-4496,117673.90181832695,425417.6903398204,23893.50519723483,Cash loans,M,Higher education,375832.5188517007,Commercial associate,House / apartment
0,100788,0.47753707396448986,,-16449,-3855,201649.85477493028,515588.52590523154,23451.355578356313,Cash loans,F,Secondary / secondary special,472218.16518241086,Working,House / apartment
0,100640,0.4577508206552867,0.6248798208754303,-21001,-4398,284121.1573494478,866603.9521686268,41735.11990192107,Cash loans,M,Secondary / secondary special,812854.2077319742,Commercial associate,House / apartment
0,100889,0.6602232653252453,0.4629309051711622,-14271,-9073,299812.1483430504,664159.2403052396,31005.635915465304,Cash loans,F,Secondary / secondary special,661707.7362930768,Commercial associate,House / apartment
0,100550,0.3877862755049364,0.41187674165179,-12597,-5596,129285.31592844114,259026.16416230865,21596.61827595162,Cash loans,F,Secondary / secondary special,235727.1387447103,State servant,House / apartment
0,100886,0.3489382243999008,0.6812409257061968,-21839,-6622,227914.35967282628,1062210.687258193,,Revolving loans,M,Incomplete higher,919173.649212645,Commercial associate,House / apartment
0,100488,0.5026754201100033,0.4786878459408832,-17747,-8164,292671.6517415355,1369206.974605246,55764.81600155286,Cash loans,F,Secondary / secondary special,1320471.593717062,Commercial associate,House / apartment
0,100147,0.4785556456840997,0.5633118612068222,-18318,-4141,132030.39019118465,536275.0618455564,30428.845814394343,Cash loans,M,Higher education,463597.47809780407,Commercial associate,House / apartment
0,100146,0.41808625866732596,0.7972528851934013,-19573,-4650,157742.0433259476,702692.6588123994,35393.05324451242,Cash loans,M,Higher education,602392.8171192447,Working,House / apartment
0,100720,0.4658909294684649,0.7185972360578616,-14502,-1477,111749.79895779549,497607.4310568877,34045.10704360588,Cash loans,F,Secondary / secondary special,451976.7436343871,State servant,House / apartment
0,100931,0.3621117564605453,0.7714095423213492,-15130,-4284,291654.3737074257,660556.4932689824,46882.72439199788,Cash loans,F,Higher education,623872.1702289139,Commercial associate,House / apartment
0,100739,0.5764835674001353,0.7237629094882052,-24607,-8208,159358.8330329928,541210.4646220056,40800.649353803696,Cash loans,F,Secondary / secondary special,517209.161578235,Working,House / apartment
0,100659,0.3761434250965949,0.5328894105690529,-21736,-2586,162579.61698351623,507580.90355014935,,Revolving loans,F,Secondary / secondary special,499026.65090016444,Pensioner,House / apartment
0,100348,0.3807281525345173,0.5148055715618503,-21290,-7568,116159.99291618777,440800.5117652829,26118.53842172562,Cash loans,M,Secondary / secondary special,375541.5689160908,Working,House / apartment
0,100463,,0.5946115679894975,-16240,-4781,233549.90621415208,558827.479878673,55280.27007279874,Cash loans,F,Secondary / secondary special,509133.3211364399,Working,House / apartment
0,100325,0.632112325369606,0.5402675902315557,-21368,-3340,258032.5972427845,1173958.118807099,48220.56343142758,Cash loans,M,Secondary / secondary special,998937.3461973545,Commercial associate,House / apartment
0,100186,0.5728753867786869,0.5148777788772517,-22656,-5764,230839.54200171304,1073773.1985718366,43549.94476485692,Cash loans,F,Higher education,962638.6597336926,Working,House / apartment
0,100123,0.3125546408049105,0.7747706737864397,-13668,-5068,97094.98962542025,469155.3130119799,22990.882949222752,Cash loans,F,Secondary / secondary special,462562.0149323755,Pensioner,House / apartment
0,100853,0.4158016562530069,0.5664945422851134,-18405,-4828,112413.6051183944,429740.06879627367,25301.911336415822,Cash loans,M,Secondary / secondary special,428949.04806928587,State servant,House / apartment
0,100608,,,-24397,-5101,141093.9527533743,327674.1775875708,17795.492152794573,Cash loans,F,Secondary / secondary special,276351.1336021818,Working,House / apartment
0,100143,0.39232915826025905,,-20253,-6083,194902.3634714874,908666.0899461125,83565.84011037719,Cash loans,F,Secondary / secondary special,798340.9202631123,Pensioner,House / apartment
0,100958,0.5387912232538375,0.5254507474113224,-15995,-7413,119304.23595886477,379965.0627927891,15871.158226353222,Cash loans,F,Secondary / secondary special,,Working,House / apartment
0,100197,0.4996039598948485,0.5540564351680396,-13626,-9220,272347.3586079594,972638.3249598594,54035.10533711394,Cash loans,M,Secondary / secondary special,893870.5177403137,Commercial associate,House / apartment
0,100609,0.374723063419128,0.618225320444942,-22610,-3130,251065.073099655,810840.8572562136,77605.92026316894,Revolving loans,F,Secondary / secondary special,683167.4445520045,Working,House / apartment
0,100279,0.5722312121733548,0.41297477411933614,-22331,-4001,212011.1486360379,722907.4511068517,35059.93354624365,Cash loans,F,Secondary / secondary special,580818.2387622441,Working,House / apartment
0,100293,0.6945938317963878,0.680206621708393,-18713,-5281,139920.85786210105,454441.7731027837,,Cash loans,F,Higher education,441135.02838863275,Commercial associate,Municipal apartment
0,100400,0.43267194228150935,0.6844284845726911,-17516,-4847,210722.95132917428,550659.2491872881,24337.73307426276,Cash loans,M,Secondary / secondary special,468341.1225975253,Working,House / apartment
0,100122,0.4454129924424895,0.5199122118730496,-23000,-2113,226656.3146997233,1079818.7419101628,63613.712529193785,Cash loans,M,Secondary / secondary special,868639.4764970124,Working,House / apartment
0,100183,0.6157175262653929,0.571719728700007,-15267,-2070,186924.91326392218,412769.9539614847,20199.878343931807,Cash loans,M,Secondary / secondary special,408314.20647734875,State servant,House / apartment
0,100202,0.36539243749055134,,-21569,-4807,243396.460545522,1030558.3219322328,101657.4146447045,Cash loans,F,Secondary / secondary special,896797.8849559999,Working,Municipal apartment
0,100438,0.6490126163527815,,-19517,-8533,139138.37799921326,466674.48842953437,43009.851278110356,Cash loans,F,Secondary / secondary special,421351.29149241553,Commercial associate,House / apartment
0,100246,0.5845246998622382,0.4436602695621484,-17446,-2396,237290.20115604292,1173408.8667689322,47891.12343445232,Cash loans,F,Higher education,1097886.0228030675,State servant,House / apartment
0,100415,0.33271526288894937,0.69761043143322,-13710,-9928,169742.3820165973,808566.54041246,34608.59023562111,Cash loans,F,Secondary / secondary special,688957.8690122158,Working,House / apartment
0,100932,0.5726070391308696,,-23254,-4114,123894.02863511778,523820.92486627237,34802.41050733476,Cash loans,F,Secondary / secondary special,,Commercial associate,With parents
0,100765,0.3549310864536879,0.6978913192362709,-17120,-1936,226579.10119059574,649240.2802740843,63093.620484609404,Cash loans,F,Secondary / secondary special,622947.0023329408,State servant,House / apartment
0,100906,0.410716159921667,0.4710458379868683,-19796,-3531,93660.18630397283,419934.85233276413,18149.899934442852,Cash loans,M,Secondary / secondary special,,Working,House / apartment
0,100835,0.515394672994295,0.6339468507517702,-19188,-1353,121536.43887589332,550091.7835392974,,Cash loans,F,Secondary / secondary special,482955.51087853475,Working,House / apartment
